,rank,added_at,title,artist,isrc,velocity,cm_id,time_on_chart,release_dates,cm artist id,spotify followers-jan 5,spotify followers-dec 6,Max Weekly Velocity,artist popularity index
692,93,2020-04-05T00:00:00.000Z,Nonstop,Dallin and Bella,USCM51800191,,20102789.0,72,"['2018-06-29T00:00:00.000Z', '2018-06-29T00:00:00.000Z', '2018-06-29T00:00:00.000Z', '2018-06-29T00:00:00.000Z']",,,,,emerging
693,94,2020-04-05T00:00:00.000Z,Machayenge,Raja banker👑,QZ85M2038055,,28873983.0,60,['2020-03-19T00:00:00.000Z'],,,,,emerging
694,95,2020-04-05T00:00:00.000Z,Hit It,𝒀𝑼𝑵𝑮 𝑺𝑲𝑹𝑹𝑻 ,QZFZ72063845,,28847010.0,119,['2019-07-27T00:00:00.000Z'],,,,4.85714285714286,emerging
695,96,2020-04-05T00:00:00.000Z,Falling,Trevor Daniel,USUYG1221109,,20659476.0,106,"['2018-10-05T00:00:00.000Z', '2018-10-11T00:00:00.000Z', '2020-02-14T00:00:00.000Z', '2020-02-28T00:00:00.000Z', '2020-03-06T00:00:00.000Z', '2020-03-13T00:00:00.000Z', '2018-10-05T00:00:00.000Z', '2020-03-26T00:00:00.000Z', '2020-03-26T00:00:00.000Z', '2020-05-01T00:00:00.000Z', '2020-05-08T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-07-15T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-22T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-10-27T00:00:00.000Z', '2020-11-18T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-12-03T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-21T00:00:00.000Z']",720461.0,120973.0,518208.0,20.1428571428571,established
697,98,2020-04-05T00:00:00.000Z,Луна не знает пути,Danya Bran,SMRUS0062305,,28196763.0,60,"['2020-01-14T00:00:00.000Z', '2020-08-07T00:00:00.000Z']",,,,,emerging
699,100,2020-04-05T00:00:00.000Z,Blanco,J Balvin,USUM71922372,,27339274.0,66,"['2019-11-15T00:00:00.000Z', '2019-12-20T00:00:00.000Z', '2019-12-20T00:00:00.000Z', '2019-12-27T00:00:00.000Z', '2019-12-27T00:00:00.000Z', '2019-12-27T00:00:00.000Z', '2019-12-27T00:00:00.000Z', '2019-12-27T00:00:00.000Z', '2019-12-27T00:00:00.000Z', '2020-01-03T00:00:00.000Z', '2020-01-17T00:00:00.000Z', '2020-01-24T00:00:00.000Z', '2020-02-14T00:00:00.000Z', '2020-02-21T00:00:00.000Z', '2020-02-21T00:00:00.000Z', '2020-02-27T00:00:00.000Z', '2020-03-20T00:00:00.000Z', '2020-03-20T00:00:00.000Z', '2020-03-19T00:00:00.000Z', '2020-03-27T00:00:00.000Z', '2020-03-27T00:00:00.000Z', '2020-03-27T00:00:00.000Z', '2020-04-03T00:00:00.000Z', '2020-04-03T00:00:00.000Z', '2020-04-03T00:00:00.000Z', '2020-04-03T00:00:00.000Z', '2020-04-10T00:00:00.000Z', '2020-04-10T00:00:00.000Z', '2020-04-10T00:00:00.000Z', '2020-04-17T00:00:00.000Z', '2020-04-17T00:00:00.000Z', '2020-04-17T00:00:00.000Z', '2020-05-01T00:00:00.000Z', '2020-05-15T00:00:00.000Z', '2020-05-15T00:00:00.000Z', '2020-05-15T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-29T00:00:00.000Z', '2020-05-29T00:00:00.000Z', '2020-05-29T00:00:00.000Z', '2020-05-29T00:00:00.000Z', '2020-05-29T00:00:00.000Z', '2020-05-29T00:00:00.000Z', '2020-05-29T00:00:00.000Z', '2020-06-05T00:00:00.000Z', '2020-06-05T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-19T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-23T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-08-07T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-25T00:00:00.000Z', '2020-12-25T00:00:00.000Z', '2020-12-25T00:00:00.000Z']",3883.0,16928134.0,24330932.0,,established
700,1,2020-04-12T00:00:00.000Z,Savage,Megan Thee Stallion,QMCE32000097,0.0,28677612.0,113,['2020-03-06T00:00:00.000Z'],788785.0,630260.0,2628012.0,53.571428571428605,established
702,3,2020-04-12T00:00:00.000Z,Supalonely (feat. Gus Dapperton),gus dapperton,USUM71922597,0.14285714285714302,27219667.0,62,"['2019-11-15T00:00:00.000Z', '2020-03-20T00:00:00.000Z', '2020-03-20T00:00:00.000Z', '2020-03-20T00:00:00.000Z', '2020-03-20T00:00:00.000Z', '2020-03-20T00:00:00.000Z', '2020-03-20T00:00:00.000Z', '2020-03-27T00:00:00.000Z', '2020-05-01T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-06-05T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-10T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-22T00:00:00.000Z', '2020-07-22T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-08-05T00:00:00.000Z', '2020-08-05T00:00:00.000Z', '2020-08-05T00:00:00.000Z', '2020-08-05T00:00:00.000Z', '2020-08-07T00:00:00.000Z', '2020-08-07T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-26T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-30T00:00:00.000Z', '2020-09-30T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-07T00:00:00.000Z', '2020-10-14T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-28T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-10-27T00:00:00.000Z', '2020-11-09T00:00:00.000Z', '2020-11-11T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-23T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-11-25T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-12-03T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-07T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-16T00:00:00.000Z', '2020-12-16T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-21T00:00:00.000Z', '2020-12-21T00:00:00.000Z', '2020-12-25T00:00:00.000Z', '2020-12-29T00:00:00.000Z', '2020-12-30T00:00:00.000Z', '2020-12-30T00:00:00.000Z']",471312.0,225231.0,346525.0,0.14285714285714302,established
704,5,2020-04-12T00:00:00.000Z,BORED IN THE HOUSE,curtistoofunny,QZ85M2035656,0.0,28844676.0,61,['2020-03-23T00:00:00.000Z'],,,,0.0,emerging
705,6,2020-04-12T00:00:00.000Z,Young Thug - Relationship (feat. Future),🥰,USAT21701747,0.14285714285714302,15093585.0,65,['2017-06-16T00:00:00.000Z'],,,,0.14285714285714302,emerging
706,7,2020-04-12T00:00:00.000Z,Pew Pew Pew,PEW PEW PEW,USSM11805300,0.5714285714285711,19937236.0,63,"['2018-06-01T00:00:00.000Z', '2018-06-01T00:00:00.000Z']",,,,0.5714285714285711,emerging
709,10,2020-04-12T00:00:00.000Z,Sunday Best by Surfaces,rapidsongs ,TCAEA1802695,-0.28571428571428603,22259898.0,49,"['2019-01-06T00:00:00.000Z', '2018-08-28T00:00:00.000Z', '2020-04-10T00:00:00.000Z', '2020-04-10T00:00:00.000Z', '2020-04-10T00:00:00.000Z', '2020-04-10T00:00:00.000Z', '2020-04-10T00:00:00.000Z', '2020-05-01T00:00:00.000Z', '2020-05-08T00:00:00.000Z', '2020-05-08T00:00:00.000Z', '2020-05-08T00:00:00.000Z', '2020-05-08T00:00:00.000Z', '2019-01-06T00:00:00.000Z', '2020-05-15T00:00:00.000Z', '2020-05-15T00:00:00.000Z', '2020-05-15T00:00:00.000Z', '2020-05-15T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-29T00:00:00.000Z', '2020-06-05T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-19T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-10T00:00:00.000Z', '2020-07-10T00:00:00.000Z', '2020-07-10T00:00:00.000Z', '2020-07-10T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-22T00:00:00.000Z', '2020-07-22T00:00:00.000Z', '2020-07-22T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-08-03T00:00:00.000Z', '2020-08-05T00:00:00.000Z', '2020-08-07T00:00:00.000Z', '2020-08-07T00:00:00.000Z', '2020-08-07T00:00:00.000Z', '2020-08-12T00:00:00.000Z', '2020-08-12T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-08-19T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-26T00:00:00.000Z', '2020-08-26T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-09-02T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-08T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-30T00:00:00.000Z', '2020-09-30T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-07T00:00:00.000Z', '2020-10-07T00:00:00.000Z', '2020-10-07T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-07T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-14T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-21T00:00:00.000Z', '2020-10-21T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-28T00:00:00.000Z', '2020-10-28T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-04T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-04T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-09T00:00:00.000Z', '2020-11-11T00:00:00.000Z', '2020-11-11T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-16T00:00:00.000Z', '2020-11-16T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-23T00:00:00.000Z', '2020-11-25T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-11-25T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-12-03T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-09T00:00:00.000Z', '2020-12-10T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-12T00:00:00.000Z', '2020-12-16T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-17T00:00:00.000Z', '2020-12-20T00:00:00.000Z', '2020-12-28T00:00:00.000Z', '2020-12-29T00:00:00.000Z', '2020-12-30T00:00:00.000Z', '2020-12-30T00:00:00.000Z']",,,,-0.28571428571428603,emerging
712,13,2020-04-12T00:00:00.000Z,Lose Control,Meduza,DEUM71905792,0.7142857142857142,25866511.0,115,"['2019-10-11T00:00:00.000Z', '2019-09-27T00:00:00.000Z', '2019-11-22T00:00:00.000Z', '2019-12-20T00:00:00.000Z', '2019-12-06T00:00:00.000Z', '2019-11-29T00:00:00.000Z', '2019-11-22T00:00:00.000Z', '2020-01-17T00:00:00.000Z', '2020-02-14T00:00:00.000Z', '2020-03-13T00:00:00.000Z', '2020-04-03T00:00:00.000Z', '2020-04-03T00:00:00.000Z', '2020-04-03T00:00:00.000Z', '2020-05-01T00:00:00.000Z', '2020-05-01T00:00:00.000Z', '2020-05-08T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-06-05T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-08-07T00:00:00.000Z', '2020-08-12T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-31T00:00:00.000Z', '2020-08-31T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-08T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-21T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-30T00:00:00.000Z', '2020-09-30T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-07T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-21T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-28T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-09T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-23T00:00:00.000Z', '2020-11-23T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-12-03T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-10T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-16T00:00:00.000Z', '2020-12-16T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-25T00:00:00.000Z', '2020-12-29T00:00:00.000Z', '2020-12-30T00:00:00.000Z', '2020-12-30T00:00:00.000Z']",1395408.0,142993.0,344118.0,1.42857142857143,established
714,15,2020-04-12T00:00:00.000Z,2002 (Remix),Jayrous Morales,QZ22B1944940,-0.28571428571428603,19411575.0,132,['2018-05-11T00:00:00.000Z'],,,,4.57142857142857,emerging
715,16,2020-04-12T00:00:00.000Z,Personal,Harvey,GBUM71705474,0.7142857142857142,17799080.0,112,"['2018-01-19T00:00:00.000Z', '2017-11-30T00:00:00.000Z', '2020-02-28T00:00:00.000Z', '2020-04-10T00:00:00.000Z', '2020-05-08T00:00:00.000Z', '2020-05-08T00:00:00.000Z', '2020-05-08T00:00:00.000Z', '2020-05-08T00:00:00.000Z', '2020-05-15T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-03-13T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-08-05T00:00:00.000Z', '2020-08-07T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-08T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-28T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-23T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z']",,,,3.4285714285714306,emerging
716,17,2020-04-12T00:00:00.000Z,AhiChallenge,ROD🥴,QM4TW2087087,-0.28571428571428603,28459077.0,74,['2020-02-09T00:00:00.000Z'],,,,10.4285714285714,emerging
