index,add_date,cm_track_id,title,primary_artist,secondary_artist,Prim: Jan. 5-Listeners,Prim: Dec. 6-Listeners,collab,time_on_chart,max velocity,peak weekly rank,current_plays,peak weekly play count,listener difference,listener diff. %,Prim: Dec. 6-Followers,Prim: Jan 5-Followers,current engagement,career status,early FB likes,recent FB likes,early IG followers,recent IG followers,FB Like difference,FB Like % Gain,IG Follower difference,IG Follower % Gain,early Twitter followers,recent Twitter followers,Twitter Follower difference,Twitter Follower % Gain,early Tiktok followers,recent Tiktok followers,Tiktok Follower difference,Tiktok Follower % Gain,early engagement,follower difference,follower diff. %,engagement diff,engagement diff %
49,2020-02-20,28480458,All Around Me,Justin Bieber,,59053556,72539216,False,1,,48,3382053,3382053,13485660,22.836321660290874,39980927,32168857,0.5511629323371788,superstar,76451492.0,76510005.0,124123908.0,152198087.0,58513.0,0.07653611259803797,28074179.0,22.617865850630483,107629745.0,113295871.0,5666126.0,5.264461046525754,14412639.0,17800000.0,3387361.0,23.502711751817284,0.5447403878608089,7812070,24.28457436333532,0.006422544476369918,1.1790101522655954
50,2020-05-21,29432772,All Bad (feat. Lil Uzi Vert),Future,Lil Uzi Vert,21422347,29197130,True,1,,29,4002696,4002696,7774783,36.29286277549328,9573328,8222517,0.3278859257742114,comfortable,7159815.0,7154329.0,14385509.0,16280386.0,-5486.0,-0.07662209149258745,1894877.0,13.172123419477195,5777469.0,6772520.0,995051.0,17.22295697302746,,,,,0.3838289520751391,1350811,16.428193459496647,-0.05594302630092773,-14.57498867619976
51,2020-07-16,19043811,All Girls Are The Same,Juice WRLD,,37770326,36216658,False,106,5.14285714285714,31,3485558,3485558,-1553668,-4.113461980709407,13688838,7246826,0.3779707669327192,superstar,305000.0,611477.0,11235610.0,12099235.0,306477.0,100.48426229508196,863625.0,7.686498552370543,1336533.0,1589552.0,253019.0,18.93099534392342,,,,,0.19186559311137533,6442012,88.89425522290723,0.18610517382134387,96.99767988797886
52,2020-01-16,27528385,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,,1829803,4981888,False,13,14.0,64,2955312,2955312,3152085,172.26362619363942,179598,30369,0.03605018820174199,indie,,,1532870.0,2298114.0,,,765244.0,49.9223026088318,44281.0,122624.0,78343.0,176.92238206002574,,,,,0.016596868624655224,149229,491.38595278079623,0.019453319577086764,117.21078244957717
53,2020-12-10,15816657,All I Want for Christmas Is You,Mariah Carey,,46784045,35715672,False,34,8.0,1,8552448,8552448,-11068373,-23.65843526356048,6103558,5160099,0.17089299061767618,superstar,19881347.0,19735655.0,9048076.0,9720234.0,-145692.0,-0.7328074903576705,672158.0,7.4287395463963835,21443754.0,21660793.0,217039.0,1.0121315512199964,2769417.0,4100000.0,1330583.0,48.04559948898993,0.11029612766489087,943459,18.28373835463234,0.06059686295278531,54.9401545056004
54,2020-04-30,29180616,All In,Lil Baby,,16923931,17910987,False,1,0.0,79,2169952,2169952,987056,5.832309290317952,5517133,3205882,0.3080306518004842,comfortable,342525.0,596663.0,8861003.0,13493552.0,254138.0,74.19546018538793,4632549.0,52.28018769432761,1396101.0,4286563.0,2890462.0,207.0381727396513,519652.0,765700.0,246048.0,47.34861022376514,0.1894289216849206,2311251,72.09407582687074,0.11860173011556364,62.610148999757975
55,2020-03-26,28793761,Alone Again,The Weeknd,,44066161,65803013,False,3,-8.571428571428571,7,7175842,7175842,21736852,49.32776422252893,26310557,18207359,0.39983818066203136,superstar,7316899.0,7861036.0,21461716.0,25946303.0,544137.0,7.436716018630299,4484587.0,20.89575223155502,10870445.0,13703406.0,2832961.0,26.06113181199114,960597.0,2500000.0,1539403.0,160.2548207000438,0.4131823282722541,8103198,44.505070724425224,-0.013344147610222734,-3.229602695260967
56,2020-10-08,31431690,Always Forever,Bryson Tiller,,9360520,10237959,False,1,,112,1998098,1998098,877439,9.373827522402602,4482474,3816619,0.4378288680390301,comfortable,1371138.0,1360105.0,5322352.0,6065549.0,-11033.0,-0.8046600706858099,743197.0,13.963694998000884,2536167.0,2734193.0,198026.0,7.808082038761643,,,,,0.4077357881827078,665855,17.446200419795634,0.03009307985632232,7.380534338290047
57,2020-03-26,28791757,Amarillo,J Balvin,,57820240,60131594,False,1,,89,2244238,2244238,2311354,3.997482542445344,24330932,16928134,0.4046280895197955,superstar,19500327.0,19477752.0,35294874.0,45364440.0,-22575.0,-0.1157672894408386,10069566.0,28.529825605837267,6759939.0,9002040.0,2242101.0,33.167473848506624,8018139.0,12500000.0,4481861.0,55.89652411862653,0.2927717698854242,7402798,43.73073842633807,0.11185631963437133,38.205978560756094
58,2020-05-28,29461594,Angels & Demons,jxdn,,71381,3245548,False,1,,127,1778715,1778715,3174167,4446.795365713565,527144,7900,0.1624206451422071,indie,4644.0,9690.0,1439699.0,4531012.0,5046.0,108.656330749354,3091313.0,214.71939620712382,151277.0,1817145.0,1665868.0,1101.203752057484,5870726.0,8800000.0,2929274.0,49.89628199306185,0.11067370868998752,519244,6572.708860759493,0.05174693645221959,46.75630469488464
59,2020-12-03,32080717,Angels Like You,Miley Cyrus,,29622305,43462823,False,3,-12.857142857142902,64,2875540,2875540,13840518,46.72329854142006,13333385,10660416,0.3067767825389529,comfortable,43771750.0,43019873.0,102699408.0,116791269.0,-751877.0,-1.7177220467538994,14091861.0,13.72146273715619,44667823.0,45604212.0,936389.0,2.0963390134325555,3440352.0,7300000.0,3859648.0,112.1875901070588,0.35987800409184906,2672969,25.073777608678693,-0.05310122155289615,-14.755339573169222
60,2020-07-16,30067276,Anxiety - Intro,Juice WRLD,,37770326,36216658,False,2,-23.428571428571402,26,5391004,5391004,-1553668,-4.113461980709407,13688838,7246826,0.3779707669327192,superstar,305000.0,611477.0,11235610.0,12099235.0,306477.0,100.48426229508196,863625.0,7.686498552370543,1336533.0,1589552.0,253019.0,18.93099534392342,,,,,0.19186559311137533,6442012,88.89425522290723,0.18610517382134387,96.99767988797886
61,2020-02-06,28307793,Anyone,Demi Lovato,,23294290,27999675,False,2,10.7142857142857,77,2643964,2643964,4705385,20.199735643370115,18488434,16040612,0.6603088785851978,comfortable,36537408.0,35784382.0,76057051.0,93467781.0,-753026.0,-2.0609726885935644,17410730.0,22.89167114828052,36091.0,55456741.0,55420650.0,153558.08927433428,915366.0,1200000.0,284634.0,31.09510294242959,0.6886070363166252,2447822,15.260153415592873,-0.028298157731427413,-4.10947844547086
62,2020-07-16,22358948,Are You Bored Yet? (feat. Clairo),Wallows,Clairo,3240941,8582008,True,32,5.857142857142861,70,2705067,2705067,5341067,164.79988373747008,1489800,527687,0.17359573656887758,indie,50824.0,176928.0,576724.0,1552636.0,126104.0,248.11899889815842,975912.0,169.2164709635805,104328.0,307147.0,202819.0,194.40514531094243,738500.0,1500000.0,761500.0,103.1144211238998,0.16281907014043145,962113,182.32645488708263,0.01077666642844613,6.6187986574000535
63,2020-01-16,21918839,Armed And Dangerous,Juice WRLD,,37770326,36216658,False,100,4.42857142857143,108,2055868,2055868,-1553668,-4.113461980709407,13688838,7246826,0.3779707669327192,superstar,305000.0,611477.0,11235610.0,12099235.0,306477.0,100.48426229508196,863625.0,7.686498552370543,1336533.0,1589552.0,253019.0,18.93099534392342,,,,,0.19186559311137533,6442012,88.89425522290723,0.18610517382134387,96.99767988797886
64,2020-01-23,28211861,Ashley,Halsey,,38187377,41080840,False,1,,130,2201515,2201515,2893463,7.577014257878985,12853756,8927934,0.3128893177452068,superstar,2513575.0,2888923.0,17719113.0,22308318.0,375348.0,14.932834707538069,4589205.0,25.89974453010148,12247517.0,13820963.0,1573446.0,12.847061163499507,1424597.0,2600000.0,1175403.0,82.50775482469778,0.2337928054079232,3925822,43.972345673702335,0.0790965123372836,33.83188468921253
65,2020-02-20,28477966,At Least For Now,Justin Bieber,,59053556,72539216,False,1,,136,2018728,2018728,13485660,22.836321660290874,39980927,32168857,0.5511629323371788,superstar,76451492.0,76510005.0,124123908.0,152198087.0,58513.0,0.07653611259803797,28074179.0,22.617865850630483,107629745.0,113295871.0,5666126.0,5.264461046525754,14412639.0,17800000.0,3387361.0,23.502711751817284,0.5447403878608089,7812070,24.28457436333532,0.006422544476369918,1.1790101522655954
66,2020-02-20,28478762,Available,Justin Bieber,,59053556,72539216,False,1,,65,2993077,2993077,13485660,22.836321660290874,39980927,32168857,0.5511629323371788,superstar,76451492.0,76510005.0,124123908.0,152198087.0,58513.0,0.07653611259803797,28074179.0,22.617865850630483,107629745.0,113295871.0,5666126.0,5.264461046525754,14412639.0,17800000.0,3387361.0,23.502711751817284,0.5447403878608089,7812070,24.28457436333532,0.006422544476369918,1.1790101522655954
67,2020-09-03,30064736,"Ay, DiOs Mío!",KAROL G,,30466680,30138208,False,6,10.5714285714286,119,1844279,1844279,-328472,-1.0781351955644658,13261871,7779068,0.4400351540476461,comfortable,3861256.0,5176460.0,25341319.0,35025033.0,1315204.0,34.061559243935136,9683714.0,38.213141154965136,,,,,2014800.0,13000000.0,10985200.0,545.2253325392098,0.25533034777665303,5482803,70.48148955633245,0.18470480627099306,72.3395428233863
68,2020-01-16,27049756,Ayy Macarena,Tyga,,32861105,32856902,False,6,5.0,151,1898218,1898218,-4203,-0.012790196799529415,6009784,5310129,0.18290781035899245,comfortable,15825967.0,15795591.0,18532548.0,21546854.0,-30376.0,-0.19193771856089425,3014306.0,16.264930218985537,5140451.0,5055972.0,-84479.0,-1.6434161127107332,6179102.0,9300000.0,3120898.0,50.50730672515197,0.1615931357146998,699655,13.175856933042493,0.021314674644292653,13.190334199544655
69,2020-01-30,28279662,B.I.T.C.H.,Megan Thee Stallion,,7364874,33408712,False,2,-13.142857142857098,46,3621036,3621036,26043838,353.6223158739715,2628012,630260,0.07866247582367138,indie,265450.0,763136.0,8172323.0,17705603.0,497686.0,187.48766245997365,9533280.0,116.65324535018992,1896343.0,4894515.0,2998172.0,158.1028326626565,2578373.0,5300000.0,2721627.0,105.55598433585831,0.08557648100972264,1997752,316.97267794243646,-0.0069140051860512594,-8.079328694604461
70,2020-03-12,28674750,B.S. (feat. H.E.R.),Jhené Aiko,H.E.R.,6692896,9915900,True,12,1.57142857142857,38,4732551,4732551,3223004,48.155596620655686,3898004,2724057,0.3931064250345405,indie,1729595.0,1841504.0,8735398.0,11661927.0,111909.0,6.470243033773802,2926529.0,33.501953774745004,2010280.0,2821982.0,811702.0,40.37755934496687,85400.0,87900.0,2500.0,2.927400468384075,0.40700722079052176,1173947,43.09553728134176,-0.013900795755981243,-3.415368338915957
71,2020-05-14,29384292,BAD CON NICKY,Bad Bunny,Nicky Jam,39855261,50734643,True,1,,113,1882083,1882083,10879382,27.297229341943087,27182805,17605395,0.5357839021356671,superstar,3541518.0,8530442.0,20759781.0,28757108.0,4988924.0,140.86964968129485,7997327.0,38.52317613562494,889435.0,2473155.0,1583720.0,178.0591049374041,,,,,0.44173327581520544,9577410,54.40042668738759,0.09405062632046164,21.29127042713593
72,2020-04-02,28856569,BELIEVE IT,PARTYNEXTDOOR,Rihanna,10499172,13865484,True,11,0.14285714285714302,13,5176368,5176368,3366312,32.06264265410644,2648334,2096998,0.19100191525950336,comfortable,224154.0,236039.0,2508834.0,2963507.0,11885.0,5.302158337571491,454673.0,18.12288098774172,1482692.0,1560243.0,77551.0,5.230418724859917,22814.0,78600.0,55786.0,244.52529148768286,0.19972984536304386,551336,26.291679820390854,-0.008727930103540504,-4.3698677519506255
73,2020-05-14,29383159,BENDICIONES,Bad Bunny,,39855261,50734643,False,1,,174,1577238,1577238,10879382,27.297229341943087,27182805,17605395,0.5357839021356671,superstar,3541518.0,8530442.0,20759781.0,28757108.0,4988924.0,140.86964968129485,7997327.0,38.52317613562494,889435.0,2473155.0,1583720.0,178.0591049374041,,,,,0.44173327581520544,9577410,54.40042668738759,0.09405062632046164,21.29127042713593
74,2020-01-30,26187119,BEST ON EARTH (feat. BIA),Russ,BIA,14032772,13006092,True,12,4.142857142857141,131,2030513,2030513,-1026680,-7.316302153273781,3755814,2982083,0.2887734455515154,comfortable,1658615.0,1711593.0,3053329.0,3461264.0,52978.0,3.1941107490285563,407935.0,13.360335555061381,2242021.0,2278469.0,36448.0,1.625676119893614,160075.0,324100.0,164025.0,102.46759331563328,0.2125084765860943,773731,25.945991442894112,0.07626496896542109,35.88796559582112
75,2020-02-06,26187119,BEST ON EARTH (feat. BIA) - Bonus,Russ,BIA,14032772,13006092,True,4,-1.0,81,2528178,2528178,-1026680,-7.316302153273781,3755814,2982083,0.2887734455515154,comfortable,1658615.0,1711593.0,3053329.0,3461264.0,52978.0,3.1941107490285563,407935.0,13.360335555061381,2242021.0,2278469.0,36448.0,1.625676119893614,160075.0,324100.0,164025.0,102.46759331563328,0.2125084765860943,773731,25.945991442894112,0.07626496896542109,35.88796559582112
76,2020-11-26,31751726,BICHOTA,KAROL G,,30466680,30138208,False,5,-0.14285714285714302,133,1859444,1859444,-328472,-1.0781351955644658,13261871,7779068,0.4400351540476461,comfortable,3861256.0,5176460.0,25341319.0,35025033.0,1315204.0,34.061559243935136,9683714.0,38.213141154965136,,,,,2014800.0,13000000.0,10985200.0,545.2253325392098,0.25533034777665303,5482803,70.48148955633245,0.18470480627099306,72.3395428233863
77,2020-06-25,29862625,BLACK PARADE,Beyoncé,,29623139,33023311,False,2,-5.28571428571429,65,2459804,2459804,3400172,11.478094877116165,25233021,21381371,0.7640972463360806,comfortable,61228871.0,60223464.0,137548485.0,156374384.0,-1005407.0,-1.6420472623119249,18825899.0,13.686736716874785,15363244.0,15790269.0,427025.0,2.77952364747966,,,,,0.7217793833394901,3851650,18.014045965527657,0.04231786299659046,5.862991375674441
78,2020-04-23,29102194,BLAME IT ON BABY,DaBaby,,21300480,42133931,False,1,,42,3116742,3116742,20833451,97.80742499699538,4997734,1693894,0.11861542185560613,comfortable,786909.0,1034240.0,8964990.0,15035723.0,247331.0,31.43069910243751,6070733.0,67.71600414501299,897832.0,3346415.0,2448583.0,272.72173413288897,,,,,0.07952374782164533,3303840,195.04408186108452,0.0390916740339608,49.15723303387942
79,2020-08-13,30690257,BLIND (feat. Young Thug),DaBaby,Young Thug,21300480,42133931,True,10,4.28571428571429,78,2495128,2495128,20833451,97.80742499699538,4997734,1693894,0.11861542185560613,comfortable,786909.0,1034240.0,8964990.0,15035723.0,247331.0,31.43069910243751,6070733.0,67.71600414501299,897832.0,3346415.0,2448583.0,272.72173413288897,,,,,0.07952374782164533,3303840,195.04408186108452,0.0390916740339608,49.15723303387942
80,2020-05-28,29507038,BLINDFOLD (feat. Lil Baby),Gunna,Lil Baby,11398583,34279878,True,1,,74,2288025,2288025,22881295,200.73806542444802,2661342,1679407,0.0776356905354214,comfortable,106836.0,237587.0,2520862.0,3297378.0,130751.0,122.38477666704107,776516.0,30.803590200494913,729051.0,1641580.0,912529.0,125.1666892988282,257217.0,640000.0,382783.0,148.81714661161587,0.14733471695560754,981935,58.46915012263258,-0.06969902642018615,-47.30658724595554
81,2020-12-03,32087729,BOOKER T,Bad Bunny,,39855261,50734643,False,1,,44,3282943,3282943,10879382,27.297229341943087,27182805,17605395,0.5357839021356671,superstar,3541518.0,8530442.0,20759781.0,28757108.0,4988924.0,140.86964968129485,7997327.0,38.52317613562494,889435.0,2473155.0,1583720.0,178.0591049374041,,,,,0.44173327581520544,9577410,54.40042668738759,0.09405062632046164,21.29127042713593
82,2020-01-16,25358331,BOP,DaBaby,,21300480,42133931,False,65,5.71428571428571,5,8702093,8702093,20833451,97.80742499699538,4997734,1693894,0.11861542185560613,comfortable,786909.0,1034240.0,8964990.0,15035723.0,247331.0,31.43069910243751,6070733.0,67.71600414501299,897832.0,3346415.0,2448583.0,272.72173413288897,,,,,0.07952374782164533,3303840,195.04408186108452,0.0390916740339608,49.15723303387942
83,2020-04-30,15799553,BUTTERFLY EFFECT,Travis Scott,,38669161,39381880,False,34,-13.5714285714286,61,2428121,2428121,712719,1.8431198959811927,13851627,7529546,0.3517258952594442,superstar,1942108.0,2584710.0,23488841.0,35317740.0,642602.0,33.08786123119826,11828899.0,50.359653760694286,6673232.0,9984511.0,3311279.0,49.620318909937495,,,,,0.1947170770009725,6322081,83.96364136695625,0.15700881825847174,80.63433401770283
84,2020-05-14,29384251,BYE ME FUI,Bad Bunny,,39855261,50734643,False,2,-5.428571428571429,85,2097815,2097815,10879382,27.297229341943087,27182805,17605395,0.5357839021356671,superstar,3541518.0,8530442.0,20759781.0,28757108.0,4988924.0,140.86964968129485,7997327.0,38.52317613562494,889435.0,2473155.0,1583720.0,178.0591049374041,,,,,0.44173327581520544,9577410,54.40042668738759,0.09405062632046164,21.29127042713593
85,2020-01-16,24504051,Baby (Lil Baby feat. DaBaby),Quality Control,Lil Baby,8370163,6367098,True,43,3.0,67,2737875,2737875,-2003065,-23.931015441395825,685928,491880,0.10773008362679512,comfortable,28318.0,30427.0,1195630.0,1610469.0,2109.0,7.4475598559220275,414839.0,34.69626891262347,9096.0,8990.0,-106.0,-1.1653474054529462,,,,,0.05876588066445064,194048,39.45027242416849,0.048964202962344494,83.32080181343137
86,2020-12-10,16028180,Baby It's Cold Outside (duet with Michael Bublé),Idina Menzel,Michael Bublé,15967418,10618887,True,3,,178,1768204,1768204,-5348531,-33.49653024678129,319074,236659,0.030047781843803405,comfortable,1178969.0,1166804.0,1118837.0,1208863.0,-12165.0,-1.0318337462647449,90026.0,8.046391029256272,696481.0,698547.0,2066.0,0.2966340790344604,138450.0,181500.0,43050.0,31.094257854821233,0.014821369366042775,82415,34.82436754993471,0.015226412477760631,102.73283191123926
87,2020-03-12,28684118,Baby Pluto,Lil Uzi Vert,,19704528,20512450,False,9,-1.14285714285714,2,13066541,13066541,807922,4.100184485515208,10245048,7515222,0.4994551114079498,comfortable,1155268.0,1311473.0,11130666.0,13375620.0,156205.0,13.521105059605215,2244954.0,20.169089612427506,5673884.0,7803032.0,2129148.0,37.525405877173384,,,,,0.3813956873262836,2729826,36.32395689708169,0.1180594240816662,30.954577622338576
88,2020-10-15,31591872,"Baby, I'm Jealous (feat. Doja Cat)",Bebe Rexha,Doja Cat,28242520,25499719,True,1,,99,1926265,1926265,-2742801,-9.711601514312463,5845448,4558641,0.2292357809903709,comfortable,2532167.0,2616922.0,10160109.0,10611302.0,84755.0,3.3471331077294666,451193.0,4.440828341506966,1610806.0,1987360.0,376554.0,23.376744313095433,3487502.0,5500000.0,2012498.0,57.70600274924573,0.1614105610972392,1286807,28.227864400815946,0.0678252198931317,42.020311082539074
89,2020-12-10,15170689,"Baby, It's Cold Outside",Dean Martin,,2545921,16869941,False,13,3.85714285714286,84,2400368,2400368,14324020,562.6262558814669,994815,839055,0.05896967867285369,indie,1603340.0,1591509.0,20484.0,31383.0,-11831.0,-0.7378971397208328,10899.0,53.207381370826006,,,,,,,,,0.3295683565986533,155760,18.563741351878004,-0.2705986779257996,-82.10699616872907
90,2020-12-03,15092230,"Baby, It's Cold Outside (feat. Meghan Trainor)",Brett Eldredge,Meghan Trainor,12101051,9797438,True,11,-1.0,91,2393268,2393268,-2303613,-19.03647046855682,1210523,1040826,0.12355505592380375,comfortable,1140046.0,1129159.0,1491496.0,1486136.0,-10887.0,-0.9549614664671424,-5360.0,-0.35937072576795376,1315783.0,1306964.0,-8819.0,-0.6702472976167043,,,,,0.08601120679517837,169697,16.304070036682404,0.03754384912862538,43.649950428006335
91,2020-06-04,29594204,Babylon,Lady Gaga,,31157161,40385514,False,1,,107,1923763,1923763,9228353,29.61872232197279,14839074,10120286,0.36743556117671294,comfortable,58447258.0,57535270.0,38931887.0,45402284.0,-911988.0,-1.5603606246164703,6470397.0,16.61978778475341,80626027.0,82906492.0,2280465.0,2.8284476922073813,2460620.0,3000000.0,539380.0,21.920491583422066,0.3248141253948009,4718788,46.627022200755995,0.04262143578191202,13.121792572939082
92,2020-07-02,29914346,Back At It (feat. Lil Baby),Lil Mosey,Lil Baby,10070207,17785342,True,2,-6.28571428571429,95,1993606,1993606,7715135,76.61346981248747,3038140,1392641,0.1708226920798037,comfortable,76629.0,134676.0,3265748.0,4701729.0,58047.0,75.75069490662804,1435981.0,43.97096775378872,141634.0,272109.0,130475.0,92.12124207464308,2131959.0,3500000.0,1368041.0,64.16826027142173,0.13829318503581906,1645499,118.15672524361986,0.032529507043984635,23.52213309394764
93,2020-10-29,31751724,Back to the Streets (feat. Jhené Aiko),Saweetie,Jhené Aiko,6362805,11227135,True,1,,84,2010725,2010725,4864330,76.44945900432279,816580,505240,0.0727327140895696,indie,70555.0,187345.0,4535709.0,8696430.0,116790.0,165.53043724753738,4160721.0,91.73253839697388,309910.0,1075537.0,765627.0,247.04817527669326,343227.0,2900000.0,2556773.0,744.9218738619047,0.07940523086908997,311340,61.62219935080358,-0.006672516779520368,-8.403119928611371
94,2020-09-03,29783965,Backyard Boy,Claire Rosinkranz,,787,4522800,False,3,1.28571428571429,175,1540062,1540062,4522013,574588.6912325287,79465,143,0.017569868223224552,indie,,,5607.0,84820.0,,,79213.0,1412.7519172462992,611.0,1693.0,1082.0,177.08674304418986,59500.0,205200.0,145700.0,244.87394957983201,0.18170266836086404,79322,55469.930069930066,-0.16413280013763948,-90.33042916665892
95,2020-01-16,24879687,Bad Bad Bad (feat. Lil Baby),Young Thug,Lil Baby,21155993,28654596,True,21,-0.7142857142857142,157,1787770,1787770,7498603,35.444344304708366,5710175,4709928,0.19927606028715253,comfortable,2220758.0,2327758.0,7002123.0,7968238.0,107000.0,4.818174695306738,966115.0,13.797458285151516,4232780.0,5259195.0,1026415.0,24.24919320163108,,,,,0.22262854785402889,1000247,21.23699130857202,-0.02335248756687636,-10.489439827900195
96,2020-07-09,29992514,Bad Bitch From Tokyo (Intro),Pop Smoke,,4275931,39885895,False,1,,66,2712082,2712082,35609964,832.8002486476047,2726875,78443,0.068366900128479,indie,54331.0,294938.0,663629.0,3389271.0,240607.0,442.8539875945593,2725642.0,410.7177353611732,89084.0,187013.0,97929.0,109.92883121548202,487982.0,2600000.0,2112018.0,432.8065379460718,0.018345244579484558,2648432,3376.2502708973393,0.05002165554899445,272.66824016581137
97,2020-07-16,30067603,Bad Energy,Juice WRLD,,37770326,36216658,False,4,-1.57142857142857,10,9247202,9247202,-1553668,-4.113461980709407,13688838,7246826,0.3779707669327192,superstar,305000.0,611477.0,11235610.0,12099235.0,306477.0,100.48426229508196,863625.0,7.686498552370543,1336533.0,1589552.0,253019.0,18.93099534392342,,,,,0.19186559311137533,6442012,88.89425522290723,0.18610517382134387,96.99767988797886
98,2020-05-14,29347662,Bad News,Kehlani,,14666252,13493932,False,1,,184,1528352,1528352,-1172320,-7.993316901959683,4097187,3079762,0.3036318102092111,comfortable,834731.0,1004900.0,9687094.0,12193460.0,170169.0,20.38608845244755,2506366.0,25.873249500830692,1309356.0,2169558.0,860202.0,65.69657144428254,438544.0,636600.0,198056.0,45.1621730088657,0.2099897097090654,1017425,33.035831989614785,0.09364210050014572,44.59366157983842
99,2020-01-09,24232303,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,NAV,14390110,10370485,True,25,1.14285714285714,192,1565352,1565352,-4019625,-27.9332472093681,777846,532441,0.07500574949001904,comfortable,434844.0,458558.0,2330591.0,2559802.0,23714.0,5.453449972863831,229211.0,9.834887374060914,395683.0,404586.0,8903.0,2.250033486401993,,,,,0.03700048158075234,245405,46.09055275608003,0.0380052679092667,102.7156033802464
100,2020-01-16,24232403,Ballin' (with Roddy Ricch),Mustard,Roddy Ricch,14390110,10370485,True,73,3.4285714285714306,11,6769542,6769542,-4019625,-27.9332472093681,777846,532441,0.07500574949001904,comfortable,434844.0,458558.0,2330591.0,2559802.0,23714.0,5.453449972863831,229211.0,9.834887374060914,395683.0,404586.0,8903.0,2.250033486401993,,,,,0.03700048158075234,245405,46.09055275608003,0.0380052679092667,102.7156033802464
101,2020-01-16,25643026,Bandit (with YoungBoy Never Broke Again),Juice WRLD,YoungBoy Never Broke Again,37770326,36216658,True,64,3.5714285714285694,8,7129959,7129959,-1553668,-4.113461980709407,13688838,7246826,0.3779707669327192,superstar,305000.0,611477.0,11235610.0,12099235.0,306477.0,100.48426229508196,863625.0,7.686498552370543,1336533.0,1589552.0,253019.0,18.93099534392342,,,,,0.19186559311137533,6442012,88.89425522290723,0.18610517382134387,96.99767988797886
102,2020-12-10,28457034,Bang!,AJR,,5939764,7184634,False,16,5.71428571428571,123,2054848,2054848,1244870,20.958240091693877,1493846,1083681,0.20792235206414134,indie,178096.0,189034.0,351822.0,440264.0,10938.0,6.141631479651424,88442.0,25.138280153031932,180256.0,197617.0,17361.0,9.631302148056095,366972.0,703200.0,336228.0,91.62224910892384,0.18244512744950808,410165,37.84923792149166,0.025477224614633254,13.964321750211775
